block_fips,block_name,town,county,town_fips
090158200003010,Block 3010,Hampton,Windham,0901536000
090159031023012,Block 3012,Putnam,Windham,0901562710
090159031023010,Block 3010,Putnam,Windham,0901562710
090158007003013,Block 3013,Windham,Windham,0901586790
090116909003014,Block 3014,New London,New London,0901152350
090118701004002,Block 4002,Lebanon,New London,0901142390
090117053003029,Block 3029,Stonington,New London,0901173770
090118702001018,Block 1018,Groton,New London,0901134250
090116962001014,Block 1014,Norwich,New London,0901156270
090117030001011,Block 1011,Groton,New London,0901134250
090116933003013,Block 3013,Waterford,New London,0901180280
090116935002005,Block 2005,Waterford,New London,0901180280
090117161011007,Block 1007,East Lyme,New London,0901123400
090118705012004,Block 2004,Montville,New London,0901148900
090117023002007,Block 2007,Groton,New London,0901134250
090117091002016,Block 2016,Griswold,New London,0901133900
090117021001005,Block 1005,Groton,New London,0901134250
090116961003003,Block 3003,Norwich,New London,0901156270
090117141033008,Block 3008,Colchester,New London,0901115910
090117053002006,Block 2006,Stonington,New London,0901173770
090116501003002,Block 3002,Lyme,New London,0901144210
090117141033019,Block 3019,Colchester,New London,0901115910
090117001004013,Block 4013,Preston,New London,0901162150
090117091003006,Block 3006,Griswold,New London,0901133900
090116601011009,Block 1009,Old Lyme,New London,0901157040
090117121002025,Block 2025,Franklin,New London,0901129910
090117052002013,Block 2013,Stonington,New London,0901173770
090091903023003,Block 3003,Guilford,New Haven,0900934950
090091903022016,Block 2016,Guilford,New Haven,0900934950
090091846002043,Block 2043,Branford,New Haven,0900907310
090091572002023,Block 2023,Orange,New Haven,0900957600
090093431022007,Block 2007,Cheshire,New Haven,0900914160
090117071003017,Block 3017,North Stonington,New London,0901155500
090117052002012,Block 2012,Stonington,New London,0901173770
090118707031022,Block 1022,East Lyme,New London,0901123400
090116601032001,Block 2001,Old Lyme,New London,0901157040
090117071006005,Block 6005,North Stonington,New London,0901155500
090093432002004,Block 2004,Cheshire,New Haven,0900914160
090093432002017,Block 2017,Cheshire,New Haven,0900914160
090091252001001,Block 1001,Ansonia,New Haven,0900901220
090093525001003,Block 1003,Waterbury,New Haven,0900980070
090093481253005,Block 3005,Southbury,New Haven,0900969640
090091711001001,Block 1001,Meriden,New Haven,0900946520
090091941011015,Block 1015,Madison,New Haven,0900944560
090093481233007,Block 3007,Southbury,New Haven,0900969640
090091842003009,Block 3009,Branford,New Haven,0900907310
090091420001000,Block 1000,New Haven,New Haven,0900952070
090091301013023,Block 3023,Seymour,New Haven,0900967610
090075414021011,Block 1011,Middletown,Middlesex,0900747360
090091415001001,Block 1001,New Haven,New Haven,0900952070
090091426012002,Block 2002,New Haven,New Haven,0900952070
090091942014006,Block 4006,Madison,New Haven,0900944560
090091509001013,Block 1013,Milford,New Haven,0900947535
090093461011004,Block 1004,Oxford,New Haven,0900958300
090093516012005,Block 2005,Waterbury,New Haven,0900980070
090091251001029,Block 1029,Ansonia,New Haven,0900901220
090091755023000,Block 3000,Wallingford,New Haven,0900978740
090093481232005,Block 2005,Southbury,New Haven,0900969640
090091511003009,Block 3009,Milford,New Haven,0900947535
090091546002005,Block 2005,West Haven,New Haven,0900982870
090091941011023,Block 1023,Madison,New Haven,0900944560
090091511005008,Block 5008,Milford,New Haven,0900947535
090093461011001,Block 1001,Oxford,New Haven,0900958300
090117071005013,Block 5013,North Stonington,New London,0901155500
090117151004000,Block 4000,Salem,New London,0901166210
090075901022037,Block 2037,Haddam,Middlesex,0900735230
090076001002032,Block 2032,Chester,Middlesex,0900714300
090075901021003,Block 1003,Haddam,Middlesex,0900735230
090076801023002,Block 3002,Westbrook,Middlesex,0900781680
090010738001016,Block 1016,Bridgeport,Fairfield,0900108070
090010701002005,Block 2005,Bridgeport,Fairfield,0900108070
090010443002013,Block 2013,Norwalk,Fairfield,0900156060
090010454002021,Block 2021,Wilton,Fairfield,0900186370
090010451023015,Block 3015,Wilton,Fairfield,0900186370
090010738001015,Block 1015,Bridgeport,Fairfield,0900108070
090010731001015,Block 1015,Bridgeport,Fairfield,0900108070
090010101023021,Block 3021,Greenwich,Fairfield,0900133620
090052984001016,Block 1016,Harwinton,Litchfield,0900537280
090053602003002,Block 3002,Watertown,Litchfield,0900580490
090053604005000,Block 5000,Watertown,Litchfield,0900580490
090053202005002,Block 5002,Winchester,Litchfield,0900586440
090053103001006,Block 1006,Torrington,Litchfield,0900576570
090053621024017,Block 4017,Woodbury,Litchfield,0900587910
090034621021004,Block 1004,Avon,Hartford,0900302060
090034622022005,Block 2005,Avon,Hartford,0900302060
090034961002002,Block 2002,West Hartford,Hartford,0900382590
090034964004007,Block 4007,West Hartford,Hartford,0900382590
090034601001009,Block 1009,Farmington,Hartford,0900327600
090034808002009,Block 2009,Enfield,Hartford,0900325990
090035039004017,Block 4017,Hartford,Hartford,0900337070
090035004001017,Block 1017,Hartford,Hartford,0900337070
090034967004004,Block 4004,West Hartford,Hartford,0900382590
090034842002013,Block 2013,East Windsor,Hartford,0900324800
090034963004014,Block 4014,West Hartford,Hartford,0900382590
090034204002030,Block 2030,Plainville,Hartford,0900360120
090035114002009,Block 2009,East Hartford,Hartford,0900322630
090034205002000,Block 2000,Plainville,Hartford,0900360120
090034302011002,Block 1002,Southington,Hartford,0900370550
090035241001002,Block 1002,Marlborough,Hartford,0900345820
090035243003002,Block 3002,Enfield,Hartford,0900325990
090035023005008,Block 5008,Hartford,Hartford,0900337070
090034943001006,Block 1006,Newington,Hartford,0900352140
090034175003015,Block 3015,New Britain,Hartford,0900350440
090034662011005,Block 1005,Simsbury,Hartford,0900368940
090035041001006,Block 1006,Hartford,Hartford,0900337070
090035106002002,Block 2002,East Hartford,Hartford,0900322630
090034771042006,Block 2006,Suffield,Hartford,0900374540
090034711001000,Block 1000,Bloomfield,Hartford,0900305910
090034602021017,Block 1017,Farmington,Hartford,0900327600
090034966002012,Block 2012,West Hartford,Hartford,0900382590
090035141031006,Block 1006,Manchester,Hartford,0900344700
090034171001032,Block 1032,New Britain,Hartford,0900350440
090034303012001,Block 2001,Southington,Hartford,0900370550
090034602032015,Block 2015,Farmington,Hartford,0900327600
090010724001007,Block 1007,Bridgeport,Fairfield,0900108070
090012453001005,Block 1005,Ridgefield,Fairfield,0900163970
090010454001010,Block 1010,Wilton,Fairfield,0900186370
090034977001002,Block 1002,West Hartford,Hartford,0900382590
090034922001002,Block 1002,Wethersfield,Hartford,0900384900
090035151011003,Block 1003,Manchester,Hartford,0900344700
090034681022001,Block 2001,Granby,Hartford,0900332640
090035013001005,Block 1005,Hartford,Hartford,0900337070
090034661011004,Block 1004,Simsbury,Hartford,0900368940
090035106001008,Block 1008,East Hartford,Hartford,0900322630
090035111001011,Block 1011,East Hartford,Hartford,0900322630
090035107002003,Block 2003,East Hartford,Hartford,0900322630
090034967002001,Block 2001,West Hartford,Hartford,0900382590
090034772002003,Block 2003,Suffield,Hartford,0900374540
090034206023010,Block 3010,Plainville,Hartford,0900360120
090039801001029,Block 1029,Hartford,Hartford,0900337070
090135261011008,Block 1008,Hebron,Tolland,0901337910
090052532003015,Block 3015,New Milford,Litchfield,0900552630
090052984002003,Block 2003,Harwinton,Litchfield,0900537280
090053201025010,Block 5010,Winchester,Litchfield,0900586440
090052621001018,Block 1018,Sharon,Litchfield,0900567960
090052931002000,Block 2000,Colebrook,Litchfield,0900516050
090034101022010,Block 2010,Burlington,Hartford,0900310100
090035141031004,Block 1004,Manchester,Hartford,0900344700
090035102002031,Block 2031,East Hartford,Hartford,0900322630
090034603023002,Block 3002,Farmington,Hartford,0900327600
090034157002019,Block 2019,New Britain,Hartford,0900350440
090034003002002,Block 2002,Berlin,Hartford,0900304300
090034963001006,Block 1006,West Hartford,Hartford,0900382590
090034306021002,Block 1002,Southington,Hartford,0900370550
090034205003013,Block 3013,Plainville,Hartford,0900360120
090034971001008,Block 1008,West Hartford,Hartford,0900382590
090035112001005,Block 1005,East Hartford,Hartford,0900322630
090034974002006,Block 2006,West Hartford,Hartford,0900382590
090035042001002,Block 1002,Hartford,Hartford,0900337070
090034808004001,Block 4001,Enfield,Hartford,0900325990
090012053002011,Block 2011,Brookfield,Fairfield,0900108980
090010905001005,Block 1005,Trumbull,Fairfield,0900177200
090010812004001,Block 4001,Stratford,Fairfield,0900174190
090011001003024,Block 3024,Monroe,Fairfield,0900148620
090012114004009,Block 4009,Danbury,Fairfield,0900118500
090010209002004,Block 2004,Stamford,Fairfield,0900173070
090135305001004,Block 1004,Vernon,Tolland,0901378250
090135302001013,Block 1013,Vernon,Tolland,0901378250
090135302004005,Block 4005,Vernon,Tolland,0901378250
090138502004026,Block 4026,Coventry,Tolland,0901317800
090138815002006,Block 2006,Mansfield,Tolland,0901344910
090135352004022,Block 4022,Ellington,Tolland,0901325360
090135261021009,Block 1009,Hebron,Tolland,0901337910
090010606002021,Block 2021,Fairfield,Fairfield,0900126620
090010722001009,Block 1009,Bridgeport,Fairfield,0900108070
090010738002007,Block 2007,Bridgeport,Fairfield,0900108070
090010552002014,Block 2014,Weston,Fairfield,0900183430
090135303021012,Block 1012,Vernon,Tolland,0901378250
090135331031033,Block 1033,Tolland,Tolland,0901376290
090138902031035,Block 1035,Union,Tolland,0901377830
090135306002012,Block 2012,Vernon,Tolland,0901378250
090135331021004,Block 1004,Tolland,Tolland,0901376290
090010734001004,Block 1004,Bridgeport,Fairfield,0900108070
090012104012002,Block 2002,Danbury,Fairfield,0900118500
090010112002012,Block 2012,Greenwich,Fairfield,0900133620
090135302002005,Block 2005,Vernon,Tolland,0901378250
090138815002024,Block 2024,Mansfield,Tolland,0901344910
090135331042023,Block 2023,Tolland,Tolland,0901376290
090138401004004,Block 4004,Willington,Tolland,0901385950
090012571002003,Block 2003,Sherman,Fairfield,0900168310
090012203003025,Block 3025,New Fairfield,Fairfield,0900150860
090010810001020,Block 1020,Stratford,Fairfield,0900174190
090012003012018,Block 2018,Bethel,Fairfield,0900104720
090052632001045,Block 1045,Cornwall,Litchfield,0900517240
090052632001055,Block 1055,Cornwall,Litchfield,0900517240
090010616003007,Block 3007,Fairfield,Fairfield,0900126620
090010433001006,Block 1006,Norwalk,Fairfield,0900156060
090010218012002,Block 2002,Stamford,Fairfield,0900173070
090010724002007,Block 2007,Bridgeport,Fairfield,0900108070
090034872011021,Block 1021,South Windsor,Hartford,0900371390
090034205003003,Block 3003,Plainville,Hartford,0900360120
090034807001007,Block 1007,Enfield,Hartford,0900325990
090035107001004,Block 1004,East Hartford,Hartford,0900322630
090035110002014,Block 2014,East Hartford,Hartford,0900322630
090034772001002,Block 1002,Suffield,Hartford,0900374540
090034661021011,Block 1011,Simsbury,Hartford,0900368940
090035241002000,Block 2000,Marlborough,Hartford,0900345820
090034054011006,Block 1006,Bristol,Hartford,0900308490
090034731001002,Block 1002,Windsor,Hartford,0900387000
090034051002018,Block 2018,Bristol,Hartford,0900308490
090054256011007,Block 1007,Norfolk,Litchfield,0900553470
090053492003002,Block 3002,Thomaston,Litchfield,0900575730
090052661004013,Block 4013,Kent,Litchfield,0900540290
090052931002007,Block 2007,Colebrook,Litchfield,0900516050
090053101003000,Block 3000,Torrington,Litchfield,0900576570
090052671001026,Block 1026,Washington,Litchfield,0900579720
090052611001039,Block 1039,Salisbury,Litchfield,0900566420
090052671003006,Block 3006,Washington,Litchfield,0900579720
090052602004006,Block 4006,North Canaan,Litchfield,0900554030
090054256012031,Block 2031,Norfolk,Litchfield,0900553470
090053108042011,Block 2011,Torrington,Litchfield,0900576570
090053108042003,Block 2003,Torrington,Litchfield,0900576570
090034737002014,Block 2014,Windsor,Hartford,0900387000
090034809001002,Block 1002,Enfield,Hartford,0900325990
090034734001001,Block 1001,Windsor,Hartford,0900387000
090034734002003,Block 2003,Windsor,Hartford,0900387000
090034771013013,Block 3013,Suffield,Hartford,0900374540
090035203012011,Block 2011,Glastonbury,Hartford,0900331240
090034662022009,Block 2009,Simsbury,Hartford,0900368940
090035203022015,Block 2015,Glastonbury,Hartford,0900331240
090034761003003,Block 3003,Windsor Locks,Hartford,0900387070
090035102001016,Block 1016,East Hartford,Hartford,0900322630
090117161024003,Block 4003,East Lyme,New London,0901123400
090117081004015,Block 4015,Voluntown,New London,0901178600
090116966003013,Block 3013,Norwich,New London,0901156270
090117028002010,Block 2010,Groton,New London,0901134250
090116964011009,Block 1009,Norwich,New London,0901156270
090117071004036,Block 4036,North Stonington,New London,0901155500
090116935001011,Block 1011,Waterford,New London,0901180280
090117131002013,Block 2013,Bozrah,New London,0901106820
090117161021018,Block 1018,East Lyme,New London,0901123400
090117021002009,Block 2009,Groton,New London,0901134250
090117051025011,Block 5011,Stonington,New London,0901173770
090117092002024,Block 2024,Griswold,New London,0901133900
090116967013002,Block 3002,Norwich,New London,0901156270
090093454002002,Block 2002,Naugatuck,New Haven,0900949950
090093453002002,Block 2002,Naugatuck,New Haven,0900949950
090093453003005,Block 3005,Naugatuck,New Haven,0900949950
090091672012032,Block 2032,North Haven,New Haven,0900954870
090093432003015,Block 3015,Cheshire,New Haven,0900914160
090093433001001,Block 1001,Cheshire,New Haven,0900914160
090091501003010,Block 3010,Milford,New Haven,0900947535
090091574001004,Block 1004,Orange,New Haven,0900957600
090093432001021,Block 1021,Cheshire,New Haven,0900914160
090091202002014,Block 2014,Derby,New Haven,0900919550
090093508004014,Block 4014,Waterbury,New Haven,0900980070
090091253003010,Block 3010,Ansonia,New Haven,0900901220
090010431003001,Block 3001,Norwalk,Fairfield,0900156060
090012112012007,Block 2007,Danbury,Fairfield,0900118500
090116966003001,Block 3001,Norwich,New London,0901156270
090116963002015,Block 2015,Norwich,New London,0901156270
090116970004006,Block 4006,Norwich,New London,0901156270
090117053001013,Block 1013,Stonington,New London,0901173770
090117012003019,Block 3019,Ledyard,New London,0901142600
090117161013007,Block 3007,East Lyme,New London,0901123400
090117111003000,Block 3000,Sprague,New London,0901171670
090119800001024,Block 1024,Groton,New London,0901134250
090117161012003,Block 2003,East Lyme,New London,0901123400
090116965002006,Block 2006,Norwich,New London,0901156270
090117053001009,Block 1009,Stonington,New London,0901173770
090116962003005,Block 3005,Norwich,New London,0901156270
090135291001011,Block 1011,Bolton,Tolland,0901306260
