block_fips,block_name,town,county,town_fips
090116967001035,Block 1035,Norwich,New London,0901156270
090093411004046,Block 4046,Beacon Falls,New Haven,0900903250
090091428002001,Block 2001,New Haven,New Haven,0900952070
090052931001043,Block 1043,Colebrook,Litchfield,0900516050
090117151002087,Block 2087,Salem,New London,0901166210
090093431013038,Block 3038,Cheshire,New Haven,0900914160
090076702004022,Block 4022,Old Saybrook,Middlesex,0900757320
090159001004041,Block 4041,Thompson,Windham,0901575870
090093509002011,Block 2011,Waterbury,New Haven,0900980070
090034946001007,Block 1007,Newington,Hartford,0900352140
090138501001007,Block 1007,Coventry,Tolland,0901317800
090076301002013,Block 2013,Essex,Middlesex,0900726270
090034903024001,Block 4001,Rocky Hill,Hartford,0900365370
090010809001002,Block 1002,Stratford,Fairfield,0900174190
090091712005010,Block 5010,Meriden,New Haven,0900946520
090010351004014,Block 4014,New Canaan,Fairfield,0900150580
090116962001001,Block 1001,Norwich,New London,0901156270
090010705002004,Block 2004,Bridgeport,Fairfield,0900108070
090010438003010,Block 3010,Norwalk,Fairfield,0900156060
090093524001002,Block 1002,Waterbury,New Haven,0900980070
090091425001034,Block 1034,New Haven,New Haven,0900952070
090091503001006,Block 1006,Milford,New Haven,0900947535
090012571001008,Block 1008,Sherman,Fairfield,0900168310
090053106021008,Block 1008,Torrington,Litchfield,0900576570
090052671004052,Block 4052,Washington,Litchfield,0900579720
090010728002009,Block 2009,Bridgeport,Fairfield,0900108070
090010501002013,Block 2013,Westport,Fairfield,0900183500
090012105003027,Block 3027,Danbury,Fairfield,0900118500
090010505004006,Block 4006,Westport,Fairfield,0900183500
090091302002012,Block 2012,Seymour,New Haven,0900967610
090052611002071,Block 2071,Salisbury,Litchfield,0900566420
090159022001026,Block 1026,Eastford,Windham,0901521860
090117011002006,Block 2006,Ledyard,New London,0901142600
090010613002010,Block 2010,Fairfield,Fairfield,0900126620
090035017001001,Block 1001,Hartford,Hartford,0900337070
090034842002006,Block 2006,East Windsor,Hartford,0900324800
090012456004044,Block 4044,Ridgefield,Fairfield,0900163970
090093527021026,Block 1026,Waterbury,New Haven,0900980070
090010107003008,Block 3008,Greenwich,Fairfield,0900133620
090034942021001,Block 1001,Newington,Hartford,0900352140
090010716002003,Block 2003,Bridgeport,Fairfield,0900108070
090010732002001,Block 2001,Bridgeport,Fairfield,0900108070
090053004001022,Block 1022,Litchfield,Litchfield,0900543370
090117101002011,Block 2011,Lisbon,New London,0901143230
090075414011044,Block 1044,Middletown,Middlesex,0900747360
090093520002007,Block 2007,Waterbury,New Haven,0900980070
090011051001053,Block 1053,Easton,Fairfield,0900123890
090091903011006,Block 1006,Guilford,New Haven,0900934950
090135351001008,Block 1008,Ellington,Tolland,0901325360
090091420002006,Block 2006,New Haven,New Haven,0900952070
090053031001021,Block 1021,Morris,Litchfield,0900549460
090034057001015,Block 1015,Bristol,Hartford,0900308490
090053108041008,Block 1008,Torrington,Litchfield,0900576570
090010807001030,Block 1030,Stratford,Fairfield,0900174190
090011104003015,Block 3015,Shelton,Fairfield,0900168170
090034662022012,Block 2012,Simsbury,Hartford,0900368940
090012304004022,Block 4022,Newtown,Fairfield,0900152980
090054256002070,Block 2070,Norfolk,Litchfield,0900553470
090034731001012,Block 1012,Windsor,Hartford,0900387000
090093518001024,Block 1024,Waterbury,New Haven,0900980070
090035149002011,Block 2011,Manchester,Hartford,0900344700
090091406004006,Block 4006,New Haven,New Haven,0900952070
090010725002003,Block 2003,Bridgeport,Fairfield,0900108070
090053202004006,Block 4006,Winchester,Litchfield,0900586440
090034736012012,Block 2012,Windsor,Hartford,0900387000
090053621011012,Block 1012,Woodbury,Litchfield,0900587910
090034714001003,Block 1003,Bloomfield,Hartford,0900305910
090010731003008,Block 3008,Bridgeport,Fairfield,0900108070
090093442001071,Block 1071,Middlebury,New Haven,0900946940
090010551004021,Block 4021,Weston,Fairfield,0900183430
090091842001015,Block 1015,Branford,New Haven,0900907310
090138813001033,Block 1033,Mansfield,Tolland,0901344910
090034167006002,Block 6002,New Britain,Hartford,0900350440
090010710001050,Block 1050,Bridgeport,Fairfield,0900108070
090118702004018,Block 4018,Groton,New London,0901134250
090052621003001,Block 3001,Sharon,Litchfield,0900567960
090075901005021,Block 5021,Haddam,Middlesex,0900735230
090010701001012,Block 1012,Bridgeport,Fairfield,0900108070
090116966001043,Block 1043,Norwich,New London,0901156270
090012202004017,Block 4017,New Fairfield,Fairfield,0900150860
090159022001075,Block 1075,Eastford,Windham,0901521860
090091574004011,Block 4011,Orange,New Haven,0900957600
090010904002007,Block 2007,Trumbull,Fairfield,0900177200
090091671006002,Block 6002,North Haven,New Haven,0900954870
090158150002008,Block 2008,Chaplin,Windham,0901513810
090091657001006,Block 1006,Hamden,New Haven,0900935650
090075413001005,Block 1005,Middletown,Middlesex,0900747360
090034772001012,Block 1012,Suffield,Hartford,0900374540
090010351002010,Block 2010,New Canaan,Fairfield,0900150580
090091657003006,Block 3006,Hamden,New Haven,0900935650
090093481231033,Block 1033,Southbury,New Haven,0900969640
090093434003029,Block 3029,Cheshire,New Haven,0900914160
090034806004004,Block 4004,Enfield,Hartford,0900325990
090034923003012,Block 3012,Wethersfield,Hartford,0900384900
090091408001011,Block 1011,New Haven,New Haven,0900952070
090034001003059,Block 3059,Berlin,Hartford,0900304300
090135291001024,Block 1024,Bolton,Tolland,0901306260
090135382021030,Block 1030,Somers,Tolland,0901369220
090116903004012,Block 4012,New London,New London,0901152350
090091659003004,Block 3004,Hamden,New Haven,0900935650
090091660025010,Block 5010,Hamden,New Haven,0900935650
090159011002017,Block 2017,Woodstock,Windham,0901588190
090053005001085,Block 1085,Litchfield,Litchfield,0900543370
090117161023030,Block 3030,East Lyme,New London,0901123400
090117011004012,Block 4012,Ledyard,New London,0901142600
090012401003010,Block 3010,Redding,Fairfield,0900163480
090093411002000,Block 2000,Beacon Falls,New Haven,0900903250
090010433002012,Block 2012,Norwalk,Fairfield,0900156060
090053103002005,Block 2005,Torrington,Litchfield,0900576570
090053004002026,Block 2026,Litchfield,Litchfield,0900543370
090075851005009,Block 5009,Durham,Middlesex,0900720810
090159001001011,Block 1011,Thompson,Windham,0901575870
090010737001003,Block 1003,Bridgeport,Fairfield,0900108070
090035013001002,Block 1002,Hartford,Hartford,0900337070
090116601024008,Block 4008,Old Lyme,New London,0901157040
090076103002000,Block 2000,Clinton,Middlesex,0900715350
090010431003012,Block 3012,Norwalk,Fairfield,0900156060
090158200001046,Block 1046,Hampton,Windham,0901536000
090034763004014,Block 4014,Windsor Locks,Hartford,0900387070
090012304001019,Block 1019,Newtown,Fairfield,0900152980
090093615001013,Block 1013,West Haven,New Haven,0900982870
090159011003064,Block 3064,Woodstock,Windham,0901588190
090034967001001,Block 1001,West Hartford,Hartford,0900382590
090012110003013,Block 3013,Danbury,Fairfield,0900118500
090093433001014,Block 1014,Cheshire,New Haven,0900914160
090034621012003,Block 2003,Avon,Hartford,0900302060
090075502023014,Block 3014,East Hampton,Middlesex,0900722490
090052661001046,Block 1046,Kent,Litchfield,0900540290
090035143003008,Block 3008,Manchester,Hartford,0900344700
090135306001019,Block 1019,Vernon,Tolland,0901378250
090116934001013,Block 1013,Waterford,New London,0901180280
090093516021006,Block 1006,Waterbury,New Haven,0900980070
090158301004019,Block 4019,Ashford,Windham,0901501430
090053102002012,Block 2012,Torrington,Litchfield,0900576570
090010743006009,Block 6009,Bridgeport,Fairfield,0900108070
090052671002055,Block 2055,Washington,Litchfield,0900579720
090034101013010,Block 3010,Burlington,Hartford,0900310100
090035015002007,Block 2007,Hartford,Hartford,0900337070
090159051002021,Block 2021,Brooklyn,Windham,0901509190
090010728002006,Block 2006,Bridgeport,Fairfield,0900108070
090010205002016,Block 2016,Stamford,Fairfield,0900173070
090135382012005,Block 2005,Somers,Tolland,0901369220
090010806001010,Block 1010,Stratford,Fairfield,0900174190
090091656004018,Block 4018,Hamden,New Haven,0900935650
090052632002100,Block 2100,Cornwall,Litchfield,0900517240
090075421003005,Block 3005,Middletown,Middlesex,0900747360
090035242002009,Block 2009,Rocky Hill,Hartford,0900365370
090093481242030,Block 2030,Southbury,New Haven,0900969640
090035152001013,Block 1013,Manchester,Hartford,0900344700
090034761003008,Block 3008,Windsor Locks,Hartford,0900387070
090010109002010,Block 2010,Greenwich,Fairfield,0900133620
090010203003003,Block 3003,Stamford,Fairfield,0900173070
090010223002001,Block 2001,Stamford,Fairfield,0900173070
090116967002003,Block 2003,Norwich,New London,0901156270
090117141041060,Block 1060,Colchester,New London,0901115910
090076301004013,Block 4013,Essex,Middlesex,0900726270
090075420002002,Block 2002,Middletown,Middlesex,0900747360
090034641023040,Block 3040,Canton,Hartford,0900312270
090052501002035,Block 2035,Bridgewater,Litchfield,0900508210
090118705013027,Block 3027,Montville,New London,0901148900
090034842001035,Block 1035,East Windsor,Hartford,0900324800
090091202003023,Block 3023,Derby,New Haven,0900919550
090053602001045,Block 1045,Watertown,Litchfield,0900580490
090159044002003,Block 2003,Killingly,Windham,0901540500
090034206003012,Block 3012,Plainville,Hartford,0900360120
090091426032011,Block 2011,New Haven,New Haven,0900952070
090012571002024,Block 2024,Sherman,Fairfield,0900168310
090010203003006,Block 3006,Stamford,Fairfield,0900173070
090010102022011,Block 2011,Greenwich,Fairfield,0900133620
090035243002007,Block 2007,Enfield,Hartford,0900325990
090035039002009,Block 2009,Hartford,Hartford,0900337070
090093512001004,Block 1004,Waterbury,New Haven,0900980070
090012103001002,Block 1002,Danbury,Fairfield,0900118500
090034058003042,Block 3042,Bristol,Hartford,0900308490
090159002002023,Block 2023,Thompson,Windham,0901575870
090034602032011,Block 2011,Farmington,Hartford,0900327600
090034961003006,Block 3006,West Hartford,Hartford,0900382590
090053604002018,Block 2018,Watertown,Litchfield,0900580490
090091903021011,Block 1011,Guilford,New Haven,0900934950
090010213002007,Block 2007,Stamford,Fairfield,0900173070
090093514002007,Block 2007,Waterbury,New Haven,0900980070
090093461011032,Block 1032,Oxford,New Haven,0900958300
090091843002014,Block 2014,Branford,New Haven,0900907310
090034153001005,Block 1005,New Britain,Hartford,0900350440
090035241004000,Block 4000,Marlborough,Hartford,0900345820
090035004001021,Block 1021,Hartford,Hartford,0900337070
090053061004050,Block 4050,New Hartford,Litchfield,0900551350
090159031007002,Block 7002,Putnam,Windham,0901562710
090012201001003,Block 1003,New Fairfield,Fairfield,0900150860
090010907001025,Block 1025,Trumbull,Fairfield,0900177200
090091573001017,Block 1017,Orange,New Haven,0900957600
090052661002017,Block 2017,Kent,Litchfield,0900540290
090034168002009,Block 2009,New Britain,Hartford,0900350440
090034942022007,Block 2007,Newington,Hartford,0900352140
090093453002004,Block 2004,Naugatuck,New Haven,0900949950
090093502003009,Block 3009,Waterbury,New Haven,0900980070
090034058003043,Block 3043,Bristol,Hartford,0900308490
090091503001004,Block 1004,Milford,New Haven,0900947535
090091847001022,Block 1022,Branford,New Haven,0900907310
090035241005002,Block 5002,Marlborough,Hartford,0900345820
090034681023019,Block 3019,Granby,Hartford,0900332640
090010551002011,Block 2011,Weston,Fairfield,0900183430
090091806012003,Block 2003,East Haven,New Haven,0900922910
090034842003006,Block 3006,East Windsor,Hartford,0900324800
090091942011016,Block 1016,Madison,New Haven,0900944560
090052984001033,Block 1033,Harwinton,Litchfield,0900537280
090053604003010,Block 3010,Watertown,Litchfield,0900580490
090010740001021,Block 1021,Bridgeport,Fairfield,0900108070
090138813004038,Block 4038,Mansfield,Tolland,0901344910
090091302004017,Block 4017,Seymour,New Haven,0900967610
090138601004023,Block 4023,Columbia,Tolland,0901316400
090091846001015,Block 1015,Branford,New Haven,0900907310
090035241004013,Block 4013,Marlborough,Hartford,0900345820
090034171001027,Block 1027,New Britain,Hartford,0900350440
090091844002013,Block 2013,Branford,New Haven,0900907310
090010903004003,Block 4003,Trumbull,Fairfield,0900177200
090034662021031,Block 1031,Simsbury,Hartford,0900368940
090159001004012,Block 4012,Thompson,Windham,0901575870
090052671002054,Block 2054,Washington,Litchfield,0900579720
090012052001010,Block 1010,Brookfield,Fairfield,0900108980
090053602001011,Block 1011,Watertown,Litchfield,0900580490
090034304001015,Block 1015,Southington,Hartford,0900370550
090117001003040,Block 3040,Preston,New London,0901162150
090091427003016,Block 3016,New Haven,New Haven,0900952070
090010451021023,Block 1023,Wilton,Fairfield,0900186370
090034804001006,Block 1006,Enfield,Hartford,0900325990
090010725004008,Block 4008,Bridgeport,Fairfield,0900108070
090034003006013,Block 6013,Berlin,Hartford,0900304300
090053202001019,Block 1019,Winchester,Litchfield,0900586440
090138902013020,Block 3020,Stafford,Tolland,0901372090
090034206003009,Block 3009,Plainville,Hartford,0900360120
090091671005014,Block 5014,North Haven,New Haven,0900954870
090135303022020,Block 2020,Vernon,Tolland,0901378250
090010904001022,Block 1022,Trumbull,Fairfield,0900177200
090052681002019,Block 2019,Roxbury,Litchfield,0900565930
090091713003001,Block 3001,Meriden,New Haven,0900946520
090135261012068,Block 2068,Hebron,Tolland,0901337910
090117121001019,Block 1019,Franklin,New London,0901129910
090012303001014,Block 1014,Newtown,Fairfield,0900152980
090075951021036,Block 1036,East Haddam,Middlesex,0900722280
090052611004021,Block 4021,Salisbury,Litchfield,0900566420
090035244001024,Block 1024,Hartford,Hartford,0900337070
090034165005005,Block 5005,New Britain,Hartford,0900350440
090034206001015,Block 1015,Plainville,Hartford,0900360120
090010806001005,Block 1005,Stratford,Fairfield,0900174190
090010903001012,Block 1012,Trumbull,Fairfield,0900177200
090010812002005,Block 2005,Stratford,Fairfield,0900174190
090010438004004,Block 4004,Norwalk,Fairfield,0900156060
090116965001011,Block 1011,Norwich,New London,0901156270
090053004001033,Block 1033,Litchfield,Litchfield,0900543370
090093503001004,Block 1004,Waterbury,New Haven,0900980070
090159001001007,Block 1007,Thompson,Windham,0901575870
090138601004027,Block 4027,Columbia,Tolland,0901316400
090010440002000,Block 2000,Norwalk,Fairfield,0900156060
090138901001004,Block 1004,Stafford,Tolland,0901372090
090035102002018,Block 2018,East Hartford,Hartford,0900322630
090091844001031,Block 1031,Branford,New Haven,0900907310
090093516021000,Block 1000,Waterbury,New Haven,0900980070
090091754004002,Block 4002,Wallingford,New Haven,0900978740
090034805001029,Block 1029,Enfield,Hartford,0900325990
090034811001015,Block 1015,Enfield,Hartford,0900325990
